,property_class,property_class_description,owner1,address,city,state,zip_code,latitude,longitude,mail
16050,,,,,,,,42.90328896,-78.83007261,
16051,,,,,,,,42.90884929999999,-78.84880369,
16054,,,,,,,,42.91563604,-78.82741542,
16055,,,,,,,,42.90073657,-78.82344985,
16059,,,,,,,,42.91040619,-78.85020998,
16060,,,,,,,,42.91551534,-78.8387254,
16065,,,,,,,,42.91128475,-78.82004511,
16067,,,,,,,,42.91605142,-78.84138111,
16069,,,,,,,,42.90720116,-78.85291709,
16072,,,,,,,,42.89961975,-78.86253273,
16082,,,,,,,,42.90563448,-78.86278652,
16084,,,,,,,,42.91086456,-78.82101663,
16087,,,,,,,,42.90785933,-78.80982451,
16090,,,,,,,,42.913630299999994,-78.82298878,
16091,,,,,,,,42.90132462,-78.83020142,
16095,,,,,,,,42.91822227,-78.85821447,
16096,,,,,,,,42.91027371,-78.83982796,
16098,,,,,,,,42.90131271,-78.82218441,
16108,,,,,,,,42.91194432,-78.82062398,
16114,,,,,,,,42.91566098,-78.80331022,
16117,,,,,,,,42.90342271,-78.82271943,
16122,,,,,,,,42.90491952,-78.82289122,
16125,,,,,,,,42.91106131,-78.83597989,
16131,,,,,,,,42.91155884,-78.83619963,
16134,,,,,,,,42.89973648,-78.85675535,
16143,,,,,,,,42.89843353,-78.84745093,
16144,,,,,,,,42.90694525,-78.86157356,
16147,,,,,,,,42.90686916,-78.81013157,
16149,,,,,,,,42.91308254,-78.81962959,
16151,,,,,,,,42.90855326,-78.85927339,
16161,,,,,,,,42.90963651,-78.85802073,
16165,,,,,,,,42.91306749,-78.85648626,
16166,,,,,,,,42.90952811,-78.84690988,
16170,,,,,,,,42.90230087,-78.84328248,
16172,,,,,,,,42.91372143,-78.85512984,
16179,,,,,,,,42.90722273,-78.81585839,
16180,,,,,,,,42.91171714,-78.83208899,
16182,,,,,,,,42.90653289,-78.83359638,
16187,,,,,,,,42.9042178,-78.86542331,
16189,,,,,,,,42.90653255,-78.83336162,
16191,,,,,,,,42.91158461,-78.84281124,
16194,,,,,,,,42.908848799999994,-78.85926589,
16195,,,,,,,,42.91834415,-78.85730703,
16197,,,,,,,,42.90528314,-78.82655179999999,
16202,,,,,,,,42.909628600000005,-78.85741413,
16203,,,,,,,,42.90653076,-78.81074458,
16204,,,,,,,,42.90417698,-78.86286779999999,
16205,,,,,,,,42.90516901,-78.850595,
16207,,,,,,,,42.90397115,-78.82244754,
16208,,,,,,,,42.90350528,-78.81748573,
16209,,,,,,,,42.90411894,-78.82454181,
16220,,,,,,,,42.90893405,-78.86332609,
16224,,,,,,,,42.90653838,-78.81012479,
16230,,,,,,,,42.91146255,-78.82671850000001,
16244,,,,,,,,42.90819265,-78.81551759999999,
16246,,,,,,,,42.90239851,-78.84232433,
16248,,,,,,,,42.91121064,-78.84038785,
16260,,,,,,,,42.90526112,-78.83115898,
16262,,,,,,,,42.90256446,-78.83420593,
16268,,,,,,,,42.90444958,-78.8259561,
16269,,,,,,,,42.91864202,-78.82279199,
16273,,,,,,,,42.91150167,-78.83055249,
16276,,,,,,,,42.90851233,-78.83317947,
16280,,,,,,,,42.90343478,-78.81345698,
16287,,,,,,,,42.91285365,-78.8354321,
16289,,,,,,,,42.91441493,-78.84157634,
16290,,,,,,,,42.9026279,-78.81418388,
16297,,,,,,,,42.90686501,-78.82185377,
16315,,,,,,,,42.91233251,-78.83145124,
16321,,,,,,,,42.89908626,-78.86066286,
16326,,,,,,,,42.89813101,-78.8474463,
16328,,,,,,,,42.91242674,-78.81963513,
16329,,,,,,,,42.90953245,-78.81532538,
16340,,,,,,,,42.90069561,-78.85606342,
16343,,,,,,,,42.91219594,-78.81239241,
16351,,,,,,,,42.90781629,-78.86066348,
16357,,,,,,,,42.90132532,-78.84425991,
16369,,,,,,,,42.90849853,-78.8321087,
16374,,,,,,,,42.90688342,-78.8314608,
16383,,,,,,,,42.90745577,-78.83254965,
16384,,,,,,,,42.91179865,-78.81742387,
16387,,,,,,,,42.91313654,-78.85326115,
16390,,,,,,,,42.90511915,-78.83056781,
16391,,,,,,,,42.91035731,-78.85886556,
16394,,,,,,,,42.90831569,-78.86000921,
16398,,,,,,,,42.90966973,-78.86004705,
16400,,,,,,,,42.91146283,-78.82683113,
16411,,,,,,,,42.90169342,-78.84532044,
16413,,,,,,,,,,
16414,,,,,,,,42.90517466,-78.82800885,
16415,,,,,,,,42.91184828,-78.85227574,
16417,,,,,,,,42.90162046,-78.82577606,
16418,,,,,,,,42.90293645,-78.82338104,
16422,,,,,,,,42.90046587,-78.85111885,
16427,,,,,,,,42.89972081,-78.85574390000001,
16429,,,,,,,,42.90038437,-78.84157145,
16430,,,,,,,,42.89843581,-78.84423211,
16432,,,,,,,,42.90089756,-78.84084865,
16437,,,,,,,,42.90736115,-78.82557606,
16440,,,,,,,,42.91404313,-78.82259987,
16441,,,,,,,,42.90070043,-78.85489999,
16446,,,,,,,,42.90101897,-78.85529023,
16448,,,,,,,,42.90281006,-78.84232787,
16456,,,,,,,,42.90986616,-78.84928593,
16459,,,,,,,,42.91924021,-78.85741026,
16464,,,,,,,,42.901002899999995,-78.84673313,
16466,,,,,,,,42.90289692,-78.84695397,
16468,,,,,,,,42.90723812,-78.81185506,
16471,,,,,,,,42.89931685,-78.84796486,
16472,,,,,,,,42.90952285,-78.84229705,
16473,,,,,,,,42.90328955,-78.83747116,
16481,,,,,,,,42.89817059,-78.82501516,
16487,,,,,,,,,,
16490,,,,,,,,42.90516888,-78.81651409,
16491,,,,,,,,42.90192801,-78.86065314,
16493,,,,,,,,42.90378116,-78.81747779,
16497,,,,,,,,42.91198502,-78.82297969,
16499,,,,,,,,42.90382957,-78.83146348,
16501,,,,,,,,42.89933008,-78.83713405,
16503,,,,,,,,42.91150165,-78.83044231,
16507,,,,,,,,42.90229835,-78.8282963,
16510,,,,,,,,42.90248398,-78.83478682,
16511,,,,,,,,42.91194907,-78.86199976,
16515,,,,,,,,42.90172435,-78.81629508,
16520,,,,,,,,42.91154931,-78.84173973,
16521,,,,,,,,42.91075688,-78.84648756,
16524,,,,,,,,42.91194394,-78.83301338,
16525,,,,,,,,42.9151454,-78.84776811,
16529,,,,,,,,42.91354439,-78.84166801,
16531,,,,,,,,42.90994105,-78.8590532,
16532,,,,,,,,42.90411707,-78.8249388,
16533,,,,,,,,42.91184339,-78.85908776,
16539,,,,,,,,42.908075,-78.8327346,
16540,,,,,,,,42.89894397,-78.85804498,
16541,,,,,,,,42.914109100000005,-78.85872075,
16553,,,,,,,,42.9010751,-78.82446881,
16554,,,,,,,,42.90537851,-78.85136524,
16556,,,,,,,,42.91732982,-78.82566485,
16564,,,,,,,,42.90508372,-78.82289217,
16567,,,,,,,,42.90875526,-78.84275413,
16572,,,,,,,,42.91248053,-78.82200621,
16577,,,,,,,,42.91111908,-78.82004484,
16581,,,,,,,,42.91313834,-78.82259454,
16582,,,,,,,,42.90953293,-78.81509831,
16590,,,,,,,,42.90549506,-78.81651544,
16592,,,,,,,,42.90054771,-78.83100906,
16593,,,,,,,,42.90246892,-78.84328405,
16598,,,,,,,,42.91490282,-78.81634431,
16601,,,,,,,,42.90081753,-78.82218015,
16604,,,,,,,,42.91047721,-78.80752161,
16612,,,,,,,,42.91122461,-78.81130339,
16614,,,,,,,,42.90822747,-78.86450066,
16615,,,,,,,,42.90978797,-78.82296064,
16617,,,,,,,,42.90707081,-78.81185445,
16618,,,,,,,,42.90582952,-78.82142897,
16624,,,,,,,,42.917126399999994,-78.85435309,
16626,,,,,,,,42.91722455,-78.86460235,
16633,,,,,,,,42.91360776,-78.84780738,
16641,,,,,,,,42.90043225,-78.83202875,
16643,,,,,,,,42.916193,-78.81162014,
16644,,,,,,,,42.9152163,-78.8401253,
16645,,,,,,,,42.9160331,-78.85985597,
16654,,,,,,,,42.90527388,-78.8259505,
16659,,,,,,,,42.90322203,-78.84291391,
16661,,,,,,,,42.91032487,-78.81505399,
16662,,,,,,,,42.90930647,-78.8644997,
16664,,,,,,,,42.91668089,-78.85916381,
16668,,,,,,,,42.91869188,-78.85640169,
16676,,,,,,,,42.91086927,-78.82159693,
16680,,,,,,,,42.90156917,-78.82447169,
16686,,,,,,,,42.91054982,-78.82782956,
16699,,,,,,,,42.90192213,-78.83328761,
16708,,,,,,,,42.90273576,-78.84291055,
16710,,,,,,,,42.90287787,-78.82359864,
16712,,,,,,,,42.89929259,-78.84914695,
16713,,,,,,,,42.90516081,-78.82076091,
16717,,,,,,,,42.91404888,-78.83403947,
16722,,,,,,,,42.91954762,-78.84276071,
16725,,,,,,,,42.919251200000005,-78.85707623,
16726,,,,,,,,42.9136654,-78.82063671,
16733,,,,,,,,42.8994198,-78.82216455,
16740,,,,,,,,42.91490361,-78.81611359,
16742,,,,,,,,42.89996048,-78.84310829,
16746,,,,,,,,42.904864399999994,-78.83008449,
16749,,,,,,,,42.90581469,-78.84790004,
16754,,,,,,,,42.91810216,-78.86428734,
16761,,,,,,,,42.90219217,-78.82616241,
16765,,,,,,,,42.91267388,-78.81209,
16766,,,,,,,,42.90223578,-78.82631143,
16771,,,,,,,,42.91040489,-78.86089215,
16774,,,,,,,,42.90800572,-78.84944795,
16775,,,,,,,,42.90139048,-78.85788094,
16777,,,,,,,,42.90731279,-78.81119278,
16779,,,,,,,,42.912833299999996,-78.81602,
16780,,,,,,,,42.90550189,-78.86332857,
16787,,,,,,,,42.90550751,-78.86457407,
16796,,,,,,,,42.89833095,-78.83826622,
16804,,,,,,,,42.91078434,-78.820622,
16809,,,,,,,,42.91300422,-78.81702059999999,
16811,,,,,,,,42.90246315,-78.82829693,
16812,,,,,,,,42.91111999,-78.8196322,
16821,,,,,,,,42.90263438,-78.82128616,
16822,,,,,,,,42.91131466,-78.84841859,
16826,,,,,,,,42.91069624,-78.83440012,
16831,,,,,,,,42.90516097,-78.81744433,
16832,,,,,,,,42.90385603,-78.81575279,
16836,,,,,,,,42.89946943,-78.82069555,
16842,,,,,,,,42.91241343,-78.87243046,
16850,,,,,,,,42.91704895,-78.80388509,
16851,,,,,,,,42.90285989,-78.81074593,
16861,,,,,,,,42.90272668,-78.83019683,
16862,,,,,,,,42.91168669,-78.82159938,
16865,,,,,,,,42.91835584,-78.85554198,
16871,,,,,,,,42.91081842,-78.86019028,
16874,,,,,,,,42.90205835,-78.82127932,
16877,,,,,,,,42.90555043,-78.86490561,
16878,,,,,,,,42.91486439,-78.85645376,
16883,,,,,,,,42.91880942,-78.85609570000001,
16886,,,,,,,,42.91087492,-78.81169165,
16898,,,,,,,,42.90724812,-78.85818727,
16904,,,,,,,,42.90488358,-78.83128411,
16905,,,,,,,,42.908013700000005,-78.82292909,
16914,,,,,,,,42.90203513,-78.83827167,
16918,,,,,,,,42.91784808,-78.85276023,
16919,,,,,,,,42.89785121,-78.84376884,
16925,,,,,,,,42.90519338,-78.8311599,
16938,,,,,,,,42.90294625,-78.84498335,
16939,,,,,,,,42.90846386,-78.81655367,
16942,,,,,,,,42.91154379,-78.84140652,
16944,,,,,,,,42.89999997,-78.85461143,
16951,,,,,,,,42.90075413,-78.83585963,
16953,,,,,,,,42.90840173,-78.84845115,
16954,,,,,,,,42.90106346,-78.85696847,
16955,,,,,,,,42.91866269,-78.85729818,
16957,,,,,,,,42.90374464,-78.82569115,
16958,,,,,,,,42.91036612,-78.82199673,
16965,,,,,,,,42.90508635,-78.82859412,
16968,,,,,,,,42.91776843,-78.82566368,
16974,,,,,,,,42.9177231,-78.86675681,
16976,,,,,,,,42.91485488,-78.85515883,
16978,,,,,,,,42.90403713,-78.82454187,
16980,,,,,,,,42.91316295,-78.85740282,
16985,,,,,,,,42.92005386,-78.84273645,
16987,,,,,,,,42.91575066,-78.82009684,
16988,,,,,,,,42.91780217,-78.85365278,
16989,,,,,,,,42.91946302,-78.83235544,
16991,,,,,,,,42.90842928,-78.82256740000001,
17001,,,,,,,,42.90174323,-78.83631143,
17008,,,,,,,,42.91439638,-78.86908718,
17011,,,,,,,,42.89881959,-78.84156495,
17012,,,,,,,,42.90460105,-78.86371015,
17019,,,,,,,,42.8993296,-78.83767731,
17027,,,,,,,,42.91185869,-78.85326059999998,
17030,,,,,,,,42.9165356,-78.85657608,
17044,,,,,,,,42.92035999,-78.81189825,
17046,,,,,,,,42.91502378,-78.85502568,
17056,,,,,,,,42.91256009,-78.83723401,
17059,,,,,,,,42.90274731,-78.8338283,
17061,,,,,,,,42.90708778,-78.86472359,
17072,,,,,,,,42.90188296,-78.82675383,
17073,,,,,,,,42.91308165,-78.82577492,
17080,,,,,,,,,,
17086,,,,,,,,42.89873766,-78.84497379,
17091,,,,,,,,42.91106307,-78.87513408,
17092,,,,,,,,42.89890065,-78.84204574,
17093,,,,,,,,42.9179261,-78.85365420000001,
17097,,,,,,,,42.90686706,-78.85565557,
17099,,,,,,,,42.90512909,-78.8153307,
17103,,,,,,,,42.90552453,-78.86015509,
17107,,,,,,,,42.90519617,-78.83008097,
17109,,,,,,,,42.91796201,-78.85571035,
17120,,,,,,,,42.90746547,-78.83423821,
17122,,,,,,,,42.91190827,-78.83337827,
17124,,,,,,,,42.91797098,-78.85876278,
17137,,,,,,,,42.91342555,-78.83266318,
17147,,,,,,,,42.89888086,-78.8621335,
17156,,,,,,,,42.90715989,-78.84850787,
17158,,,,,,,,42.91704705,-78.82690653,
17163,,,,,,,,42.91071249,-78.83619102,
17164,,,,,,,,42.91493987,-78.84594267,
17166,,,,,,,,42.9059081,-78.81651634,
17170,,,,,,,,42.90299011,-78.83201002,
17171,,,,,,,,42.90916083,-78.81405477,
17178,,,,,,,,42.90739615,-78.83398859,
17179,,,,,,,,42.90149165,-78.83051575,
17185,,,,,,,,42.91485465,-78.83948541,
17188,,,,,,,,42.90576306,-78.8134102,
17191,,,,,,,,42.90978588,-78.82393267,
17193,,,,,,,,42.90694799,-78.83253444,
17194,,,,,,,,42.91259976,-78.85508458,
17198,,,,,,,,42.90660557,-78.81780488,
17200,,,,,,,,42.91604844,-78.84104438,
17214,,,,,,,,42.91031328,-78.80795059,
17219,,,,,,,,42.90711587,-78.82143786,
17220,,,,,,,,42.90893666,-78.86283666,
17222,,,,,,,,42.9060363,-78.8178028,
17224,,,,,,,,42.91203879,-78.81097825,
17226,,,,,,,,42.90512535,-78.86357741,
17230,,,,,,,,42.91048553,-78.81649601,
17239,,,,,,,,42.90813471,-78.85714413,
17240,,,,,,,,42.8997187,-78.84036446,
17249,,,,,,,,42.90675944,-78.82290452,
17250,,,,,,,,42.90861059,-78.81448285,
17255,,,,,,,,42.91605732,-78.84205244,
17265,,,,,,,,42.91154656,-78.84151758,
17266,,,,,,,,42.90851819,-78.86284603,
17273,,,,,,,,42.91694835,-78.79990648,
17276,,,,,,,,42.91655484,-78.84229357,
17277,,,,,,,,42.90213475,-78.8221921,
17280,,,,,,,,42.90799192,-78.84834294,
17286,,,,,,,,42.90549982,-78.8628411,
17305,,,,,,,,42.90075534,-78.83479284,
17306,,,,,,,,42.90763252,-78.83871024,
17313,,,,,,,,42.91253212,-78.84462658,
17315,,,,,,,,42.91226623,-78.8200421,
17316,,,,,,,,42.90232139,-78.83631215,
17325,,,,,,,,42.90266715,-78.84426677,
17334,,,,,,,,42.91600539,-78.81501731,
17337,,,,,,,,42.91678321,-78.85916177,
17342,,,,,,,,42.90064495,-78.81617637,
17343,,,,,,,,42.90953848,-78.82392802,
17344,,,,,,,,42.91332913,-78.85016149,
17347,,,,,,,,42.898630499999996,-78.85479109,
17349,,,,,,,,42.90617094,-78.83419314,
17351,,,,,,,,42.9107252,-78.81197692,
17354,,,,,,,,42.91041767,-78.86166757,
17357,,,,,,,,42.91373476,-78.86171482,
17358,,,,,,,,42.91571236,-78.82507595,
17360,,,,,,,,42.89769783,-78.83421507,
17362,,,,,,,,42.90478296,-78.84583658,
17371,,,,,,,,42.91169655,-78.85643462,
17372,,,,,,,,42.90536331,-78.82655333,
17376,,,,,,,,42.91649823,-78.82229801,
17377,,,,,,,,42.90177681,-78.84947136,
17379,,,,,,,,42.90584802,-78.82800418,
17382,,,,,,,,42.90447682,-78.84777676,
17387,,,,,,,,42.91428876,-78.82161744,
17390,,,,,,,,42.90486092,-78.82494168,
17394,,,,,,,,42.89935395,-78.81973667,
17397,,,,,,,,42.90147392,-78.82254807,
17398,,,,,,,,42.91611974,-78.82075114,
17399,,,,,,,,42.90443551,-78.82801392,
17402,,,,,,,,42.91146126,-78.82660587,
17404,,,,,,,,42.90048461,-78.84084517,
17409,,,,,,,,42.9090174,-78.81079731,
17411,,,,,,,,42.9183993,-78.856288,
17413,,,,,,,,42.91016486,-78.8326504,
17415,,,,,,,,42.8989162,-78.82307203,
17416,,,,,,,,42.90245536,-78.8369036,
17417,,,,,,,,42.90233115,-78.85667725,
17418,,,,,,,,42.91284912,-78.83498473,
17429,,,,,,,,42.90238138,-78.8612536,
17430,,,,,,,,42.91424158,-78.85517263,
17433,,,,,,,,42.90511428,-78.83008172,
17441,,,,,,,,42.91004177,-78.86466809,
17442,,,,,,,,42.91819216,-78.8287211,
17443,,,,,,,,42.90610002,-78.84945875,
17444,,,,,,,,42.90326271,-78.82656801,
17448,,,,,,,,42.90129246,-78.856251,
17456,,,,,,,,42.90131107,-78.82345550000001,
17460,,,,,,,,42.90629422,-78.83339649999999,
17463,,,,,,,,42.90439688,-78.84841576,
17465,,,,,,,,42.90030206,-78.84157068,
17466,,,,,,,,42.90209316,-78.81684664,
17473,,,,,,,,42.91080682,-78.85112087,
17474,,,,,,,,42.90690624,-78.85903652,
17477,,,,,,,,42.89888741,-78.82400502,
17478,,,,,,,,42.90618518,-78.83145874,
17480,,,,,,,,42.91441283,-78.81557829,
17483,,,,,,,,42.89952613,-78.84867021,
17486,,,,,,,,,,
17489,,,,,,,,42.89954565,-78.85265042,
17491,,,,,,,,42.91806236,-78.85539925,
17496,,,,,,,,42.91172789,-78.83786241,
17497,,,,,,,,42.90439587,-78.84777725,
17501,,,,,,,,,,
17507,,,,,,,,42.90070262,-78.84621017,
17516,,,,,,,,42.899146200000004,-78.84156525,
17519,,,,,,,,42.91618896,-78.84282398,
17520,,,,,,,,42.90132802,-78.83100492,
17525,,,,,,,,42.90773841,-78.85505731,
17526,,,,,,,,42.90093283,-78.83328994,
17531,,,,,,,,42.92001803,-78.81291865,
17533,,,,,,,,42.90869099,-78.81551449,
17534,,,,,,,,42.8983939,-78.84033945,
17539,,,,,,,,42.91406177,-78.83944147,
17546,,,,,,,,42.90735888,-78.82249566,
17553,,,,,,,,42.90989715,-78.85543413,
17556,,,,,,,,42.9023693,-78.84600906,
17561,,,,,,,,42.91197722,-78.82395523,
17572,,,,,,,,42.90306832,-78.85441596,
17577,,,,,,,,42.90728093,-78.86036739,
17583,,,,,,,,42.9029088,-78.83201006,
17584,,,,,,,,42.90607428,-78.81651586,
17587,,,,,,,,42.91108515,-78.83775728,
17589,,,,,,,,42.91144034,-78.81241707,
17593,,,,,,,,42.90796302,-78.83460349,
17594,,,,,,,,42.90608635,-78.83262493,
17595,,,,,,,,42.90486023,-78.8259524,
17601,,,,,,,,42.90485258,-78.8255524,
17609,,,,,,,,42.9086926,-78.85262811,
17611,,,,,,,,42.90050967,-78.83630896,
17618,,,,,,,,42.90559018,-78.86511341,
17619,,,,,,,,42.910063799999996,-78.82789913,
17621,,,,,,,,42.89914164,-78.83204218,
17628,,,,,,,,42.90601463,-78.82760274,
17639,,,,,,,,42.90641063,-78.81228962,
17640,,,,,,,,42.91649841,-78.81443992,
17642,,,,,,,,42.90558669,-78.81186794,
17653,,,,,,,,42.9080205,-78.82189698,
17655,,,,,,,,42.902055100000005,-78.82436068,
17658,,,,,,,,42.90520112,-78.83056657,
17659,,,,,,,,42.90238305,-78.84382674,
17678,,,,,,,,42.91156274,-78.82461768,
17680,,,,,,,,42.90629441,-78.83315946,
17681,,,,,,,,42.91200894,-78.84472571,
17688,,,,,,,,42.89797609,-78.84376899,
17689,,,,,,,,42.90500552,-78.86024819,
17703,,,,,,,,42.91441353,-78.8141149,
17704,,,,,,,,42.90850389,-78.83286065,
17706,,,,,,,,42.90601057,-78.84777070000001,
17709,,,,,,,,42.91835572,-78.85543982,
17710,,,,,,,,42.91922887,-78.81130388,
17715,,,,,,,,42.90024551,-78.8379286,
17717,,,,,,,,42.91286012,-78.83610472,
17718,,,,,,,,42.90308682,-78.82282719,
17719,,,,,,,,42.91396133,-78.82357132,
17729,,,,,,,,42.90396291,-78.82655479,
17731,,,,,,,,42.91082017,-78.86043947,
17737,,,,,,,,42.91325315,-78.82161105,
17739,,,,,,,,42.912861799999995,-78.84546132,
17741,,,,,,,,42.90938252,-78.81120595,
17747,,,,,,,,42.90608692,-78.83196852,
17750,,,,,,,,42.90864083,-78.82061378,
17752,,,,,,,,42.9128646,-78.84725296,
17754,,,,,,,,42.9162055,-78.85525847,
17758,,,,,,,,42.90950145,-78.84444179,
17762,,,,,,,,42.91371228,-78.85970976,
17767,,,,,,,,42.90993519,-78.85860526,
17771,,,,,,,,42.90284229,-78.83140262,
17774,,,,,,,,42.90782262,-78.86101271,
17777,,,,,,,,42.91106745,-78.81546889,
17786,,,,,,,,42.91017905,-78.83824956,
17787,,,,,,,,42.90428886,-78.83009141,
17788,,,,,,,,42.90371096,-78.82698956,
17791,,,,,,,,42.89956983,-78.86089303,
17792,,,,,,,,42.91183625,-78.82297788,
17794,,,,,,,,42.90826846,-78.82198754,
17803,,,,,,,,42.90694885,-78.83264877,
17806,,,,,,,,42.90671443,-78.83368852,
17809,,,,,,,,42.91656444,-78.85735274,
17813,,,,,,,,42.90640026,-78.85105609,
17815,,,,,,,,42.91073527,-78.81103881,
17816,,,,,,,,42.90682428,-78.81185681,
17823,,,,,,,,42.91267138,-78.81297045,
17824,,,,,,,,42.91210433,-78.85150035,
17827,,,,,,,,42.91275721,-78.820043,
17843,,,,,,,,42.91074027,-78.84516742,
17846,,,,,,,,42.90454017,-78.83057384,
17847,,,,,,,,42.91035429,-78.85853214,
17849,,,,,,,,42.919176,-78.82881033,
17856,,,,,,,,42.91212472,-78.8643191,
17858,,,,,,,,42.90818877,-78.80969042,
17859,,,,,,,,42.91054982,-78.82782956,
17861,,,,,,,,42.91805988,-78.80331191,
17863,,,,,,,,42.91754666,-78.85251517,
17864,,,,,,,,42.90532468,-78.82390811,
17865,,,,,,,,42.89932868,-78.83848377,
17867,,,,,,,,42.90131188,-78.82163599,
17873,,,,,,,,42.91622059,-78.85735863,
17877,,,,,,,,42.90147733,-78.82218572,
17881,,,,,,,,42.90265542,-78.83631268,
17883,,,,,,,,42.90834316,-78.82295394,
17884,,,,,,,,42.9043847,-78.83347617,
17886,,,,,,,,42.91094994,-78.86287805,
17887,,,,,,,,42.91178811,-78.82610291,
17888,,,,,,,,42.90281232,-78.82523945,
17891,,,,,,,,42.89832581,-78.84204694,
17894,,,,,,,,42.91917708,-78.85809449,
17895,,,,,,,,42.9122326,-78.86004614,
17897,,,,,,,,42.91284398,-78.82160679,
17898,,,,,,,,42.91131941,-78.84571101,
17902,,,,,,,,42.90046337,-78.853211,
17905,,,,,,,,42.90126279,-78.83382975,
17909,,,,,,,,42.91180647,-78.83269090000002,
17915,,,,,,,,42.91494913,-78.85784437,
17916,,,,,,,,42.91149813,-78.83021731,
17917,,,,,,,,42.90630817,-78.82076994,
17922,,,,,,,,42.90247835,-78.83019909,
17926,,,,,,,,42.90500852,-78.82136048,
17928,,,,,,,,42.90090742,-78.85637443,
17929,,,,,,,,42.90039585,-78.83677739,
17930,,,,,,,,42.90084275,-78.86150535,
17931,,,,,,,,42.90047265,-78.83152959,
17933,,,,,,,,42.90198384,-78.83019968,
17936,,,,,,,,42.90047801,-78.85619128,
17937,,,,,,,,42.90051329,-78.84620866,
17938,,,,,,,,42.90968939,-78.86113503,
17944,,,,,,,,42.90024574,-78.83803967,
17949,,,,,,,,42.91797086,-78.85610725,
17951,,,,,,,,42.90806631,-78.86001434,
17952,,,,,,,,42.91331213,-78.84746299,
17953,,,,,,,,42.90724194,-78.85768412,
17961,,,,,,,,42.91525578,-78.81742129999999,
17963,,,,,,,,42.90716855,-78.85002047,
17964,,,,,,,,42.91165337,-78.84618903,
17965,,,,,,,,42.91217474,-78.80643646,
17966,,,,,,,,42.916554,-78.84242462,
17974,,,,,,,,42.90432402,-78.83296504,
17978,,,,,,,,42.90924445,-78.81612012,
17982,,,,,,,,42.90445264,-78.83008919,
17986,,,,,,,,42.90728279,-78.80914794,
17988,,,,,,,,42.90504534,-78.83408809999999,
17990,,,,,,,,42.91285557,-78.84479094,
18004,,,,,,,,42.91362521,-78.85031922,
18008,,,,,,,,42.90592316,-78.83294151,
18010,,,,,,,,42.90209493,-78.83140793,
18013,,,,,,,,42.90874296,-78.86135265,
18017,,,,,,,,42.91664965,-78.82009216,
18018,,,,,,,,42.90327217,-78.82757897,
18024,,,,,,,,42.90633455,-78.83419466,
18025,,,,,,,,42.90374241,-78.82556272,
18028,,,,,,,,42.90937589,-78.82353395,
18029,,,,,,,,42.89953419,-78.85305959,
18032,,,,,,,,42.91387463,-78.81402495,
18033,,,,,,,,42.90128705,-78.84869955,
18038,,,,,,,,42.90995534,-78.81924146,
18039,,,,,,,,42.91773373,-78.85479651,
18040,,,,,,,,42.90042634,-78.83479335,
18041,,,,,,,,42.91395686,-78.81402422,
18045,,,,,,,,42.90333925,-78.83225309,
18046,,,,,,,,42.91828999,-78.85821141,
18054,,,,,,,,42.90249413,-78.84798827,
18065,,,,,,,,42.91800948,-78.85784549,
18068,,,,,,,,42.90229223,-78.82670838,
18069,,,,,,,,42.90100027,-78.82400469,
18071,,,,,,,,42.90215652,-78.82729524,
18080,,,,,,,,42.90612636,-78.82184471,
18081,,,,,,,,42.90192426,-78.8134935,
18083,,,,,,,,42.89878541,-78.84977659,
18085,,,,,,,,42.90910634,-78.86401114,
18091,,,,,,,,42.90205719,-78.82163953,
18097,,,,,,,,42.90076162,-78.83021537,
18100,,,,,,,,42.91405136,-78.8560945,
18103,,,,,,,,42.90995122,-78.82354088,
18106,,,,,,,,42.91165769,-78.8149713,
18109,,,,,,,,42.91084976,-78.82394497,
18111,,,,,,,,42.90604301,-78.86377258,
18112,,,,,,,,42.91730126,-78.85786403,
18114,,,,,,,,42.91219071,-78.85571686,
18115,,,,,,,,42.91436092,-78.81976091,
18122,,,,,,,,42.90819736,-78.86147544,
18123,,,,,,,,42.90150931,-78.84382062,
18130,,,,,,,,42.91085198,-78.8229686,
18131,,,,,,,,42.9111946,-78.82101716,
18135,,,,,,,,42.91914531,-78.85692988,
18137,,,,,,,,42.90201336,-78.85186389,
18138,,,,,,,,42.91255702,-78.83701146,
18139,,,,,,,,42.91474164,-78.82348079,
18142,,,,,,,,42.90859374,-78.82256941,
18144,,,,,,,,42.91215387,-78.85612171,
18147,,,,,,,,42.90362495,-78.85482131,
18148,,,,,,,,42.91867313,-78.84280034,
18149,,,,,,,,42.91839728,-78.81218424,
18151,,,,,,,,42.91751738,-78.8632007,
18155,,,,,,,,42.91828377,-78.85783706,
18156,,,,,,,,42.91053805,-78.86278549,
18158,,,,,,,,42.90095375,-78.85700505,
18159,,,,,,,,42.91362762,-78.81402431,
18163,,,,,,,,42.91696855,-78.8261264,
18166,,,,,,,,42.91019433,-78.82393768,
18168,,,,,,,,42.90702673,-78.82290434,
18169,,,,,,,,42.91029804,-78.81213509999999,
